2022-08-16 01:48:00,1.0167,0.0007,0.000689,134.26,0.94,0.007051,1.2097,0.0043,0.003567,0.7024,0.0002,0.000285,0.6342,-0.0021,-0.0033,136.5,1.05,0.007752,162.41,1.71,0.010641,1.3054,-0.0056,-0.004272,10.5059,0.0096,0.000915,,,,,,,34152.01,239.57,0.007064,4305.2,8.06,0.001876,13102.549,-25.504,-0.001943,173.03,-0.16,-0.000924,292.71,-0.76,-0.00259,122.51,-0.37,-0.003011,142.56,1.32,0.009346,45.12,0.58,0.013022,919.69,-8.27,-0.008912
2022-08-16 01:48:04,1.0167,0.0007,0.000689,134.26,0.94,0.007051,1.2097,0.0043,0.003567,0.7024,0.0002,0.000285,0.6342,-0.0021,-0.0033,136.5,1.05,0.007752,162.41,1.71,0.010641,1.3054,-0.0056,-0.004272,10.5059,0.0096,0.000915,,,,,,,34152.01,239.57,0.007064,4305.2,8.06,0.001876,13102.549,-25.504,-0.001943,173.03,-0.16,-0.000924,292.71,-0.76,-0.00259,122.51,-0.37,-0.003011,142.56,1.32,0.009346,45.12,0.58,0.013022,919.69,-8.27,-0.008912
2022-08-16 01:48:08,1.0167,0.0007,0.000689,134.26,0.94,0.007051,1.2097,0.0043,0.003567,0.7024,0.0002,0.000285,0.6342,-0.0021,-0.0033,136.5,1.05,0.007752,162.41,1.71,0.010641,1.3054,-0.0056,-0.004272,10.5059,0.0096,0.000915,,,,,,,34152.01,239.57,0.007064,4305.2,8.06,0.001876,13102.549,-25.504,-0.001943,173.03,-0.16,-0.000924,292.71,-0.76,-0.00259,122.51,-0.37,-0.003011,142.56,1.32,0.009346,45.12,0.58,0.013022,919.69,-8.27,-0.008912
2022-08-16 01:48:11,1.0167,0.0007,0.000689,134.26,0.94,0.007051,1.2097,0.0043,0.003567,0.7024,0.0002,0.000285,0.6342,-0.0021,-0.0033,136.5,1.05,0.007752,162.41,1.71,0.010641,1.3054,-0.0056,-0.004272,10.5059,0.0096,0.000915,,,,,,,34152.01,239.57,0.007064,4305.2,8.06,0.001876,13102.549,-25.504,-0.001943,173.03,-0.16,-0.000924,292.71,-0.76,-0.00259,122.51,-0.37,-0.003011,142.56,1.32,0.009346,45.12,0.58,0.013022,919.69,-8.27,-0.008912
2022-08-16 01:48:17,1.0167,0.0007,0.000689,134.26,0.94,0.007051,1.2097,0.0043,0.003567,0.7024,0.0002,0.000285,0.6342,-0.0021,-0.0033,136.5,1.05,0.007752,162.41,1.71,0.010641,1.3054,-0.0056,-0.004272,10.5059,0.0096,0.000915,,,,,,,34152.01,239.57,0.007064,4305.2,8.06,0.001876,13102.549,-25.504,-0.001943,173.03,-0.16,-0.000924,292.71,-0.76,-0.00259,122.51,-0.37,-0.003011,142.56,1.32,0.009346,45.12,0.58,0.013022,919.69,-8.27,-0.008912
2022-08-16 01:48:21,1.0167,0.0007,0.000689,134.26,0.94,0.007051,1.2097,0.0043,0.003567,0.7024,0.0002,0.000285,0.6342,-0.0021,-0.0033,136.5,1.05,0.007752,162.41,1.71,0.010641,1.3054,-0.0056,-0.004272,10.5059,0.0096,0.000915,,,,,,,34152.01,239.57,0.007064,4305.2,8.06,0.001876,13102.549,-25.504,-0.001943,173.03,-0.16,-0.000924,292.71,-0.76,-0.00259,122.51,-0.37,-0.003011,142.56,1.32,0.009346,45.12,0.58,0.013022,919.69,-8.27,-0.008912
2022-08-16 02:15:28,1.0167,0.0007,0.000689,134.26,0.94,0.007051,1.2097,0.0043,0.003567,0.7024,0.0002,0.000285,0.6342,-0.0021,-0.0033,136.5,1.05,0.007752,162.41,1.71,0.010641,1.3054,-0.0056,-0.004272,10.5059,0.0096,0.000915,,,,,,,34152.01,239.57,0.007064,4305.2,8.06,0.001876,13102.549,-25.504,-0.001943,173.03,-0.16,-0.000924,292.71,-0.76,-0.00259,122.51,-0.37,-0.003011,142.56,1.32,0.009346,45.12,0.58,0.013022,919.69,-8.27,-0.008912
2022-08-16 02:15:31,1.0167,0.0007,0.000689,134.26,0.94,0.007051,1.2097,0.0043,0.003567,0.7024,0.0002,0.000285,0.6342,-0.0021,-0.0033,136.5,1.05,0.007752,162.41,1.71,0.010641,1.3054,-0.0056,-0.004272,10.5059,0.0096,0.000915,,,,,,,34152.01,239.57,0.007064,4305.2,8.06,0.001876,13102.549,-25.504,-0.001943,173.03,-0.16,-0.000924,292.71,-0.76,-0.00259,122.51,-0.37,-0.003011,142.56,1.32,0.009346,45.12,0.58,0.013022,919.69,-8.27,-0.008912
2022-08-16 02:15:35,1.0167,0.0007,0.000689,134.26,0.94,0.007051,1.2097,0.0043,0.003567,0.7024,0.0002,0.000285,0.6342,-0.0021,-0.0033,136.5,1.05,0.007752,162.41,1.71,0.010641,1.3054,-0.0056,-0.004272,10.5059,0.0096,0.000915,,,,,,,34152.01,239.57,0.007064,4305.2,8.06,0.001876,13102.549,-25.504,-0.001943,173.03,-0.16,-0.000924,292.71,-0.76,-0.00259,122.51,-0.37,-0.003011,142.56,1.32,0.009346,45.12,0.58,0.013022,919.69,-8.27,-0.008912
2022-08-16 02:15:38,1.0167,0.0007,0.000689,134.26,0.94,0.007051,1.2097,0.0043,0.003567,0.7024,0.0002,0.000285,0.6342,-0.0021,-0.0033,136.5,1.05,0.007752,162.41,1.71,0.010641,1.3054,-0.0056,-0.004272,10.5059,0.0096,0.000915,,,,,,,34152.01,239.57,0.007064,4305.2,8.06,0.001876,13102.549,-25.504,-0.001943,173.03,-0.16,-0.000924,292.71,-0.76,-0.00259,122.51,-0.37,-0.003011,142.56,1.32,0.009346,45.12,0.58,0.013022,919.69,-8.27,-0.008912
2022-08-16 02:15:41,1.0167,0.0007,0.000689,134.26,0.94,0.007051,1.2097,0.0043,0.003567,0.7024,0.0002,0.000285,0.6342,-0.0021,-0.0033,136.5,1.05,0.007752,162.41,1.71,0.010641,1.3054,-0.0056,-0.004272,10.5059,0.0096,0.000915,,,,,,,34152.01,239.57,0.007064,4305.2,8.06,0.001876,13102.549,-25.504,-0.001943,173.03,-0.16,-0.000924,292.71,-0.76,-0.00259,122.51,-0.37,-0.003011,142.56,1.32,0.009346,45.12,0.58,0.013022,919.69,-8.27,-0.008912
2022-08-16 02:15:44,1.0167,0.0007,0.000689,134.26,0.94,0.007051,1.2097,0.0043,0.003567,0.7024,0.0002,0.000285,0.6342,-0.0021,-0.0033,136.5,1.05,0.007752,162.41,1.71,0.010641,1.3054,-0.0056,-0.004272,10.5059,0.0096,0.000915,,,,,,,34152.01,239.57,0.007064,4305.2,8.06,0.001876,13102.549,-25.504,-0.001943,173.03,-0.16,-0.000924,292.71,-0.76,-0.00259,122.51,-0.37,-0.003011,142.56,1.32,0.009346,45.12,0.58,0.013022,919.69,-8.27,-0.008912
2022-08-16 02:15:48,1.0167,0.0007,0.000689,134.26,0.94,0.007051,1.2097,0.0043,0.003567,0.7024,0.0002,0.000285,0.6342,-0.0021,-0.0033,136.5,1.05,0.007752,162.41,1.71,0.010641,1.3054,-0.0056,-0.004272,10.5059,0.0096,0.000915,,,,,,,34152.01,239.57,0.007064,4305.2,8.06,0.001876,13102.549,-25.504,-0.001943,173.03,-0.16,-0.000924,292.71,-0.76,-0.00259,122.51,-0.37,-0.003011,142.56,1.32,0.009346,45.12,0.58,0.013022,919.69,-8.27,-0.008912
2022-08-16 02:15:52,1.0167,0.0007,0.000689,134.26,0.94,0.007051,1.2097,0.0043,0.003567,0.7024,0.0002,0.000285,0.6342,-0.0021,-0.0033,136.5,1.05,0.007752,162.41,1.71,0.010641,1.3054,-0.0056,-0.004272,10.5059,0.0096,0.000915,,,,,,,34152.01,239.57,0.007064,4305.2,8.06,0.001876,13102.549,-25.504,-0.001943,173.03,-0.16,-0.000924,292.71,-0.76,-0.00259,122.51,-0.37,-0.003011,142.56,1.32,0.009346,45.12,0.58,0.013022,919.69,-8.27,-0.008912
